,0,1,2,3,4,5,6,7,8,9,10
0,1.739339500397413,-0.5771303262219576,-1.8250635968625533,-1.0998163299368888,-0.17618770619057952,0.003621610683317899,1.0708119411716968,0.8020803401606542,0.6510928410860981,0.971825315807537,0.17902686306426965
1,-0.574930885989565,-0.5771303262219576,-0.504955919815216,0.909242727881019,-0.6524442490288779,1.740010294465905,-1.2196789869758997,0.8020803401606542,0.6510928410860981,0.971825315807537,0.26773595162843444
2,-0.574930885989565,-0.5771303262219576,2.0527527044639995,-1.0998163299368888,0.0143149109447398,-1.0382115995862344,-1.2196789869758997,0.8020803401606542,0.6510928410860981,-1.028991510855039,1.3705742486945138
3,1.739339500397413,-0.5771303262219576,-0.11304895319178784,-1.0998163299368888,0.6810740709183575,0.003621610683317899,0.5136311557768969,0.8020803401606542,0.6510928410860981,-1.028991510855039,0.9604729075725664
4,-0.574930885989565,-0.5771303262219576,1.2998787948979402,0.909242727881019,-0.9381981747318568,-1.0382115995862344,-1.2196789869758997,0.8020803401606542,0.6510928410860981,-1.028991510855039,0.4144997173139733
5,1.739339500397413,-0.5771303262219576,1.289565453671008,0.909242727881019,-0.08093639762291986,0.003621610683317899,0.5827093560216505,-0.9149112137000737,-1.5358792738864004,0.971825315807537,-0.18731424547727962
6,1.739339500397413,-0.5771303262219576,0.9389118519553089,-1.0998163299368888,-0.27143901475823917,-1.0382115995862344,0.8630936822743108,0.8020803401606542,-1.5358792738864004,-1.028991510855039,-0.9287381414553778
7,-0.574930885989565,-0.5771303262219576,-0.56683596717681,0.909242727881019,-1.7002086432731343,-0.34365612607319956,2.158272454559728,0.8020803401606542,-1.5358792738864004,0.971825315807537,1.6810175279967874
8,-0.574930885989565,-0.5771303262219576,1.1245519940400908,0.909242727881019,0.0143149109447398,0.35089934743983536,1.647042405137466,-0.9149112137000737,0.6510928410860981,-1.028991510855039,-0.5832721335867336
9,-0.574930885989565,-0.5771303262219576,-1.0515630048426292,0.909242727881019,1.062079305188996,1.3927325577093876,0.3012639675525103,0.8020803401606542,-1.5358792738864004,0.971825315807537,-1.514324863769047
10,1.739339500397413,-0.5771303262219576,1.423638889621128,-1.0998163299368888,0.39532014521537845,1.3927325577093876,0.6527393017855433,0.8020803401606542,0.6510928410860981,0.971825315807537,-0.7042601841518731
11,-0.574930885989565,1.732710887931103,-0.5565226259498777,0.909242727881019,-0.36669032332589885,1.3927325577093876,-1.2196789869758997,2.519071894021382,-1.5358792738864004,0.971825315807537,-0.47802877684017786
12,-0.574930885989565,-0.5771303262219576,1.5680256667981807,-1.0998163299368888,0.10956621951239946,0.35089934743983536,1.437418407868817,-0.9149112137000737,0.6510928410860981,-1.028991510855039,-1.5365926351528223
13,-0.574930885989565,-0.5771303262219576,-0.4327625312266898,0.909242727881019,-0.17618770619057952,-1.3854893363427518,-0.5881008852084673,-0.9149112137000737,0.6510928410860981,0.971825315807537,1.3504038331389876
14,1.739339500397413,-0.5771303262219576,0.21697796607004646,-1.0998163299368888,-1.5097060261378148,1.740010294465905,0.5579864458538828,-0.9149112137000737,0.6510928410860981,-1.028991510855039,-0.3458744852556186
